author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
KoheletForum,1730977240,563,17,0,0,https://t.co/fmoAnsPZJt
KoheletForum,1731064693,1238,50,2,6,"הצטערנו לשמוע על פטירתו של השר וחכ""ל מיכאל איתן, איש ישר דרך ופרלמנטר מיומן והגון.
מיכאל איתן היה מראשוני פורום קהלת ובתפקידו הוביל מחקר נרחב לטובת רפורמה בתחום הנדל""ן. כפרלמנטר נלחם בעוז נגד המהפכה החוקתית של אהרון ברק ועמד על עקרונותיו בנושאים שונים ללא משוא פנים. פורום קהלת שולח תנחומים למשפחתו ולמוקירי זכרו."
KoheletForum,1731178459,3297,146,9,8,"פורום קהלת מברך על ההחלטה למנות את חברנו ד""ר יחיאל לייטר, אינטלקטואל ואיש מעשה, לשגריר ישראל בארה""ב. אנו בטוחים שהוא יצליח בתפקידו החדש ויתרום רבות למדינת ישראל. אנו מחזקים את ידי ראש הממשלה על הבחירה האמיצה והנכונה, ומשוכנעים כי ד""ר לייטר יידע להתמודד עם כל אתגר באחריות ובמסירות."
KoheletForum,1731407657,335,3,0,1,"להרחבה בנושא התאגידים החקוקים בישראל: 
https://t.co/LNJrAXrRyD"
KoheletForum,1731407656,818,12,3,3,"הנושא שבו דנה אתמול ועדת החינוך של הכנסת עסק באופן ספציפי בהצעת החוק להנצחת זכרו של הרב דרוקמן אך הנושא של הקמת תאגידים חקוקים למטרה של הנצחה אינו נוגע לאישיות זו או אחרת וצריך לבחון אותו עקרונית. 
https://t.co/cRW8Bgv3Mc
ד""ר אייל צור, עמית בכיר בפורום קהלת שחקר את נושא התאגידים החקוקים, הסביר בוועדה את הבעייתיות בהנצחה של אישיות תורנית חשובה באמצעות הקמת תאגיד כשיש רבנים חשובים ואישי ציבור אחרים וההיגיון אומר שלא יוקם בחוק תאגיד להנצחת כל אחד מהם. ד""ר צור הציע לשקול את הרעיון שאם מוקם תאגיד להנצחה הוא יהיה עבור שורה של רבנים גדולים."
KoheletForum,1731835613,235,5,1,0,"@dillouz @BismuthBoaz @SharrenHaskel @YuliaMalinovsky @MKRonKatz ח""כ אילוז: איפה עוד יכולה להיות תרומה לחברה האזרחית? בפיקוח על דרכי הקשר של מדינת ישראל עם ארגונים בינ""ל, לראות שזה לא ""זולג"" לאונר""א."
KoheletForum,1731835553,306,6,1,0,"חה""כ @dillouz הוזמן כדי לתת את הסקירה הבסיסית על החוקים שעברו, הן החוק שלו ושל ח""כ מלינובסקי והן החוק של ח""כ ביסמוט והשכל.
""בתוך החוק שלנו יש סעיף של מעקב במסגרת ועדת חוץ וביטחון, אבל אני מזמין את ארגוני החברה האזרחית לעשות מעקב נוסף, כדי שהמידע שחברי ועדת חו""ב יהיו מעודכנים מכל כיוון"".>"
KoheletForum,1731835344,3880,73,3,6,"מפגש הקמה של ארגוני חברה אזרחית: 
הקמת צוות מעקב אחר יישום חוקי אונר""א - התחלנו.
@dillouz @BismuthBoaz @SharrenHaskel @YuliaMalinovsky @MKRonKatz https://t.co/EO4p3klsyn"
KoheletForum,1731836005,965,15,2,2,"פרופ' יוג'ין קונטורוביץ' @EVKontorovich - ""הבעיה של אונר""א היתה קיימת שנים על גבי שנים, והשנה עשינו התקדמות יותר משמעותית מכל שנה אחרת. אחת הבעיות של אונר""א היתה בחסינות שאונר""א מקבלת ממוסדות בינ""ל. אנחנו עובדים בארה""ב על חקיקה שתאפשר הסרת החסינות של אונר""א כדי שאפשר יהיה לתבוע כל ארגון שתומך בטרור. אונר""א בהחלט עונה על ההגדרה הזו בפועל, בטח אחרי מה שעשה ב-7 באוקטובר >"
KoheletForum,1731836060,363,4,1,0,"@dillouz @BismuthBoaz @SharrenHaskel @YuliaMalinovsky @MKRonKatz @EVKontorovich &gt;פרופ' קונטורוביץ': זה קריטי שמדינת ישראל ומשרד החוץ לא ישימו מקלות בגלגלים של החוק בארה""ב ובכלל בפעולות שנועדו לקעקע את אונר""א."
KoheletForum,1731837477,259,5,1,0,"שרה העצני כהן @SaraHaetzniCohe יו""ר תנועת @MyIsraelorgil- החוק הזה הוא החוק המשמעותי הראשון נגד אונר""א. הוא חכם, יסודי, מתוחכם וקונצנזואלי, דבר שהוא לא פחות חשוב. 
ועכשיו יוצאים לדרך חדשה. והשלב החשוב הוא לדאוג ליישום החקיקה, דבר שיוביל לשינוי בשטח. ראינו שכשרוצים למסמס חוקים, כמו חוק קיזוז משכורות מחבלים, אז עושים טריקים. הצוות שמוקם היום תפקידו לעשות עבודה אפורה ויסודית מול משרדי ממשלה וזרועות השלטון, כדי לוודא שלא עושים ""דרך עוקפת"" לחוק הזה."
KoheletForum,1731836273,378,5,1,0,"מעניקים לדוד בדין הוקרה על פועלו רב השנים סביב אונר""א. במשך 37 שנים הוא חקר, עקב, ניטר, כתב וזעק על הפשעים והעיוות שבארגון הזה, וסופסוף אחרי שנים רבות ועבודה קשה - החקיקה המשמעותית עברה.
אנחנו יודעים להוקיר את היזמים והנחשונים בתחום. תודה דוד בדין. https://t.co/GiiztbXzOH"
KoheletForum,1731837725,524,4,1,1,"ד""ר עדי שוורץ @Adi_Schwartz ממכון משגב @MisgavINSen - הסיפור עכשיו הוא סיפור פוליטי, לכן התפקיד של המחוקק והתפקיד שלנו כחברה אזרחית הוא חשוב. חייבים להבין שהמאבק שלנו בפלשתינים הוא לא רק מאבק צבאי. מלחמת מאה השנים שלהם בנו אומרת שלא צריכה להיות פה מדינה יהודית. זה הסיפור של אונר""א- הסיפור של הפליטות, מחנות הפליטים, המבנה הנפרד של סוכנות הפליטים. המבנה הזה נועד להמשיך לעד במלחמה ביהודים. 
גם אם עכשיו חיילי צה""ל ינקו את עזה מנשק וטרור, בעוד 10 שנים נקבל את 7 באוקטובר הבא כי מערכות החינוך יובילו לזה. ולכן זו קודם כל החלטה פוליטית חד משמעית: אין אונר""א, אין פליטים."
KoheletForum,1731837967,371,3,1,0,"ירון בוסקילה @yaron1bu, מנכ""ל ארגון @habithonistim - כדי שנוכל לייצר אלטרנטיבות, חייבים קודם כל להסיר את המחסום. כדי שנוכל לייצר אלטרנטיבות לאונר""א, צריך לדאוג שקודם כל הוא לא יהיה קיים. אם רוצים לייצר ארגונים אחרים צריך כל הזמן לפעול מול הקהיליה הבינ""ל בהכשרת הלבבות, מדוע לארגון הזה אין מקום ולמה הוא מזיק ומהווה מחסום לפתרונות אחרים.
אותו דבר עם חמאס: השמדת החמאס בעזה היא תנאי לכניסה של פתרונות אחרים."
KoheletForum,1731839238,274,4,1,0,"@Adi_Schwartz @MisgavINSen @yaron1bu @habithonistim @NogaArbell בניהו בן שבת מארגון @ImTirtzu - החקיקה נעשתה וזה צעד חשוב, אבל היישום חשוב לא פחות. תדעו שהמכתבים שלנו כבר מוכנים לכל משרדי הממשלה כדי להבין מה הם הולכים לעשות ואיך הם נערכים לקראת יישום החוק. זו רק ההתחלה. https://t.co/BaMNZ4mWQm"
KoheletForum,1731839148,202,3,1,0,"נגה ארבל @NogaArbell - חייבים לקבוע שאף אחד מדיוני המעקב אחר יישום החוק בוועדת חוץ וביטחון לא יהיה חסוי. חייבים לתקן תקנות שכשהממשלה מדווחת, הדיווח יהיה חשוף ולא חסוי. אם יש משהו שהיא רוצה שיהיה חסוי- היא צריכה להגיש בקשה מיוחדת.
מזרח ירושלים- אונר""א פועלים בחסות הקונסוליות של האיחוד האירופי. עיריית ירושלים כבר הודיעה שהיא יכולה לטפל בבתי הספר של אונר""א, אותו דבר לגבי הטאבו, גם שם צריך לעשות עבודה.
החוק נכנס לתוקף ב-28 בינואר. זה התאריך שצריך להתחיל לשנן ולחזור עליו."
KoheletForum,1731838937,193,4,1,1,"@Adi_Schwartz @MisgavINSen @yaron1bu @habithonistim נגה ארבל @NogaArbell - הבעיה הגדולה עם אונר""א היא שזו התמכרות להיעדר אחריות, וזו בדיוק ההתמכרות ממנה אנחנו צריכים להיגמל. אונר""א = זכות השיבה וזה הקץ של מדינת ישראל. צריך להחליף פרדיגמה, לא לדבר על סיוע אלא על אחריות. אנחנו חייבים להשמיד את הרעיון ואת היישום של זכות השיבה. &gt;&gt;"
KoheletForum,1731839539,255,5,2,1,"עו""ד אברהם של""ו, חוקר משפט בינלאומי בפורום קהלת @russell_sl - אונר""א זו זרוע בינלאומית אחת אבל האמת שיש עוד ארגונים בינ""ל שפועלים נגד ישראל ונגד אזרחים ישראלים באופן עקבי. אנחנו חייבים להיות גם בזירה הזו. אחד הארגונים זה ארגון אוצ'ה @ochaopt של האו""ם, יש דוח ונייר שכתבנו בקהלת על הנושא. ארגון נוסף הוא יוניפי""ל שהמנדט שלו מתחדש וצריך לבחון את זה מחדש."
KoheletForum,1731839789,338,9,1,0,"עו""ד ניצנה דרשן לייטנר @AttorneyNitsana מארגון @ShuratHaDin - החוק הזה עוזר לנו גם מעשית וגם תודעתית. אנחנו מגישים תביעה נגד אונר""א בעניין משפחת סמרנו ובעניין משפחת ענר שפירא. הגשנו תביעה נגד אונר""א בארה""ב אבל היא נדחתה, ואנחנו הולכים להגיש עכשיו תביעה בארץ. פנינו גם למחלקת המדינה של ארה""ב לחתוך את המימון לאונר""א, כי ארה""ב היא המממנת הגדולה של אונר""א. ביידן אמנם הקפיא את המימון לשנה, אבל המימון אמור להתחדש במרץ 25. פנינו למחלקת המדינה שתעצור את המימון לחלוטין."
KoheletForum,1731839918,628,9,1,0,"@Adi_Schwartz @MisgavINSen @yaron1bu @habithonistim @NogaArbell @ImTirtzu @russell_sl @ochaopt @AttorneyNitsana @ShuratHaDin עו""ד דרשן לייטנר @AttorneyNitsana - אני מציעה את עזרתנו המשפטית כדי לוודא שלא עוקפים את החוק ובאמת מיישמים אותו כמו שצריך. https://t.co/0iRpdwgnaQ"
KoheletForum,1731841029,423,8,0,0,"חה""כ לימור סון הר מלך @limor_sonhrmelh - רצינו לחוקק חוק ישים ולא הצהרתי. יש הרבה חסמים ליישום החוק, קושי אחד שאני רואה הוא מול המתפ""ש, ועליהם נצטרך לפקח ולוודא שהם עושים את עבודתם. אנחנו כחברי כנסת באנו להוביל משהו אחר, לתקן סדרי עדיפויות, ותפקידנו לא לקטר למה הם לא נעשים אלא לעשות. 
ביום שלישי הקרוב נציג בכנסת את הסרטונים של דוד בדין, שבמשך שנים הכנסת סירבה להקרין אותם."
KoheletForum,1731944161,272,3,0,0,"יתרה מכך, עכשיו מתוכננת גם העלאת מיסים שלא תוכננה קודם לכן, עם העלאת ההפרשות לביטוח הלאומי"", הוא מסביר.
לראיון המלא&gt;&gt;https://t.co/yQ1LvDyfcQ"
KoheletForum,1731944161,272,3,1,0,"הגירעון גבוה יותר ממה שתוכנן יום קודם לכן בהצעה, חלק גדול מהדברים שהיו בצד ההוצאות הוסרו, כולל כל מה שקשור להסתדרות, גם כל מה שקשור לקצבאות ודברים נוספים שרצו לקצץ בהם ירדו ומה שנשאר זה הגדלת המיסים.&gt;"
KoheletForum,1731944160,415,11,2,1,"מתוך הראיון ב @MakorRishon עם ד""ר מיכאל שראל, ראש פורום קהלת לכלכלה:
""אני חושב שהצעת התקציב שהוגשה לממשלה הייתה מינימליסטית, אבל עוד הייתה סבירה"", אומר שראל, ""היא לא הלכה רחוק מספיק, זה המינימום שבמינימום שנדרש והמצב מחייב צעדים יותר משמעותיים. מה שקרה הוא שבישיבת הממשלה&gt; https://t.co/gZOrI0I3yx"
KoheletForum,1732095846,974,22,2,3,"החלטת מועצת הביטחון מסוף אוגוסט 2023 להאריך את המנדט של יוניפי""ל נתפסה בישראל כהישג (במיוחד על רקע ההצעות האלטרנטיביות). האם יוניפי""ל הוא חלק מהפתרון או חלק מהבעיה? מה אמור להיות תפקידו? על כך ועל האיום מלבנון והמשפט הבינלאומי קראו בנייר המדיניות&gt;&gt; https://t.co/ps45e0sXtU https://t.co/MvhbFDiMhC"
KoheletForum,1732017905,0,0,0,19,"RT @Meir_Rubin: פחות מאחוז ממשאבי קהלת מוקדש להסתדרות, ארגון שקיים מאה שנה עם תקציב של כמעט מיליארד ש""ח בשנה.

בהצלחה עם הקונטרה, ארנון! מס…"
KoheletForum,1732095894,449,2,0,0,https://t.co/hNO10FUG5n
KoheletForum,1732000766,1521,26,5,3,"במאמרם ב @nypost, ראש מחלקת משפט בינלאומי בפורום קהלת פרופ' @EVKontorovich  והמומחה לסנקציות עו""ד מרק דובוביץ, טוענים נגד משטר סנקציות מעוות שמנהיג ממשל ביידן ובמיוחד בתקופתו כ""ברווז צולע"" עד לכניסתו של הממשל החדש.&gt; https://t.co/2pPLo6rTo1"
KoheletForum,1732000767,356,6,1,0,"אך עדיין יש לחשוש מהתקדים שנוצר עכשיו שמשרת היטב את מטרות תנועת ה-BDS. הכותבים מדגישים את קריאתם של מחוקקים בארה""ב להרחיב סנקציות ולפגוע בגורמים ישראליים מסוימים בשל השקפותיהם הפוליטיות. מעבר לביטול המהלכים המעשיים, יש לחקור את התהליך שקדם להחלטה על הטלת הסנקציות. טראמפ יכול&gt;"
KoheletForum,1732000768,1107,15,2,1,"להזהיר את ממשל ביידן כי הרחבת הסנקציות עשויה להיענות בהשארת הצווים הנשיאותיים על כנם בממשל הבא ויישומם נגד ארגונים פרוגרסיביים הנמצאים בקשרים עם מחבלים פלסטינים המערערים את הסדר.
--
לתמיכה בפורום קהלת&gt;&gt;
https://t.co/4uPcPJKbY5
--- 
למאמר המלא&gt;&gt;
https://t.co/YG2KcYhJHh"
KoheletForum,1732195609,2616,91,7,10,"בית הדין הפלילי הבינלאומי (ICC) הוכיח היום עד כמה הוא מוטה נגד ישראל כשהוציא צווי מעצר נגד מנהיגי מדינה דמוקרטית שאינה חברה בארגון, בגין פשעים שלא התרחשו, בשטח מדינה שלא קיימת, נגד מנהיגים שפיקחו על המלחמה האורבנית ההומנית ביותר בהיסטוריה המודרנית.

צווי מעצר אלה הם עצמם פשעים: הם מבקשים למנוע מיהודים להגן על עצמם מפני ג'נוסייד.

ה-ICC לא התעניין בעילת הסבירות, בסניוריטי בעליון ולא באגדות על ""כיפת הברזל של בג""צ"". גם הפתרון לא יגיע משם.  

הקונגרס הנכנס וממשל טראמפ יכולים לתקן את זה. עליהם להעביר את חוק ההתנגדות לבית הדין הבלתי לגיטימי, ולהטיל סנקציות על כל צוות בכיר בגוף, עד שאף אחד לא ירצה לעבוד שם. בעוד ארבע שנים, בית הדין הפלילי הבינלאומי ייזכר כעוד מוסד שהרס את עצמו בשל התעקשותו לקדם מדיניות אנטי-ישראלית מוטה.
 
במקביל, ישראל לא יכולה לצפות שארצות הברית תהיה יותר קתולית מהאפיפיור. עליה לקדם הצעות חוק להטלת מגבלות וסנקציות על בית הדין הפלילי הבינלאומי, הצעות חוק שהיו צריכות לעבור לפני שנים."
KoheletForum,1732197462,393,10,0,0,&gt;כל ועדת חקירה שתוקם מתוך מטרה למנוע הליכים נוספים של ה-ICC רק תתן לגיטימציה לצווי המעצר הללו ומראית עין כאילו בית הדין בהאג אובייקטיבי וחסר פניות.
KoheletForum,1732432552,843,40,3,4,"פרופ' @EVKontorovich, ראש מחלקת משפט בינלאומי בפורום קהלת ויועץ לקבוצת התובעים בתביעה נגד ממשל ביידן בגין הסנקציות שהטיל על אזרחים ישראלים ובהם כאלה שמחזיקים באזרחות אמריקאית, התראיין ל @FoxNews. 
תמצית דבריו:
ממשל ביידן מטיל סנקציות שרירותיות על ישראלים ותומכיהם בארה""ב.
הסנקציות ממוקדות ביהודים. הן מוטלות בעיקר על יהודים המגנים על עצמם ביהודה ושומרון, תוך שימוש בהגדרות מעורפלות של ""אלימות"" התפורות אך ורק ליהודים.

הנתונים מוטים ומטעים. הממשל האמריקאי מסתמך על נתונים מוטים מארגונים אנטי-ישראליים כמו ""OCHA"" ו""בצלם"" כדי להצדיק את הסנקציות.

פגיעה בזכויות: הסנקציות פוגעות בזכויותיהם החוקתיות של אזרחים אמריקאים, כולל בחופש הביטוי, ופוגעות בשוויון.

מטרה פוליטית: המטרה האמיתית של הסנקציות היא לצנן את הפעילות הפרו-ישראלית בארה""ב ולהעניש את מי שמביע ביקורת על מדיניות הממשל.

תקדים בעייתי: אם יתאפשר לממשל ביידן להטיל סנקציות כאלה, ממשלים עתידיים עשויים לנקוט אותה דרך כדי לדכא התנגדות פוליטית.

פגיעה ביחסי ארה""ב-ישראל: הסנקציות פוגעות באמון בין שתי המדינות ומחלישות את הקשר ההיסטורי ביניהן.

לסיכום, פרופ' קונטורוביץ' טוען כי הסנקציות שהטיל ממשל ביידן על ישראלים ותומכיהם הן בלתי חוקיות, מוטות ושרירותיות. הוא מצדד בפעולה משפטית וציבורית כדי לבטל אותן ולהגן על זכויותיהם של הנפגעים."
KoheletForum,1732432600,121,2,0,0,"@EVKontorovich @FoxNews עוד על OCHA&gt;&gt; 
https://t.co/fmoAnsPZJt"
KoheletForum,1732432674,379,8,1,0,@EVKontorovich @FoxNews לכתבה המלאה https://t.co/fcDtrax1yc
KoheletForum,1732634716,329,5,1,1,"לכתבה ב @arutz7heb - https://t.co/AROxUt0Mq1

לנייר המדיניות - https://t.co/V6keLsETYN"
KoheletForum,1732634716,810,24,1,2,"בדיונים על ""היום שאחרי"" ברצועת עזה עולה לפעמים הרעיון להעביר את השליטה לרש""פ. נייר חדש מסביר ומזכיר מדוע אסור שהרשות הפלסטינית תשלוט ברצועת עזה&gt;&gt; https://t.co/FJNt1HUKWB"
KoheletForum,1732808732,319,3,0,1,"לקריאת חוות הדעת של ד""ר אייל צור, עמית בכיר בפורום קהלת, בעניין הצעת החוק להנצחת זכרו של הרב דרוקמן שהוגשה לחברי ועדת החינוך של הכנסת:  https://t.co/eppJAiOV0F"
KoheletForum,1732808732,417,13,2,1,"צריך למנוע מצב שהחוק שמנציח רב מסוים, חשוב ככל שיהיה, יגרום לכך שבהמשך ירצו להקים עוד עשרה או חמישה עשר תאגידי הנצחה. 
https://t.co/TKR5KGT5Vn"
KoheletForum,1732730394,727,5,1,2,"Kohelet international law researcher @russell_sl spoke to @JNS_org about the ICC's motivation, the arrest warrants, precedents, the Rome statute, the charge of starvation and other related issues. 
Read more: https://t.co/IERF8LSOoK https://t.co/SXERS70UMK"
KoheletForum,1732730394,318,2,0,0,"Policy paper from May on the policy Israel should adopt toward the ICC:
https://t.co/YOjaqkEDfL"
KoheletForum,1733036214,1599,36,1,5,"לישראל יש ידידים בעולם שמבינים את הצביעות והסכנה הנשקפות מ- @IntlCrimCourt בהאג. על מדינת ישראל להוכיח במעשים שאינה מצפה רק ממדינות אחרות לפעול לטובתה אלא גם נוקטת אמצעים משלה. 
טור של עו""ד @russell_sl, חוקר משפט בינלאומי בפורום קהלת, ב @IsraelHayomHeb https://t.co/SHqdNKjFwa"
KoheletForum,1733145129,583,13,0,2,"ראיון שהתפרסם בסוף השבוע האחרון ב @MakorRishon  עם ד""ר מיכאל שראל ראש פורום קהלת לכלכלה על המצב הכלכלי הנוכחי, הקטנת מספר משרדי הממשלה, דירוג האשראי ועוד.
https://t.co/SHO7Y4QqQg
——————
לתמיכה בהמשך פעילות הפורום»
https://t.co/4uPcPJKbY5 https://t.co/fG8RuoncGY"
KoheletForum,1733394941,668,8,1,1,"""חלק מהבעיה בלוחמה משפטית נגד דמוקרטיה ליברלית"".
 האם באמת יש עילה לעצור לוחמי צה""ל שטסים לחו""ל? מה ניתן לעשות בעניין? פרופ' @EVKontorovich, ראש מחלקת משפט בינלאומי בפורום קהלת, התייחס בראיון ל @i24NEWS_EN לנושא.
-----
לתמיכה בהמשך פעילות הפורום&gt;&gt;https://t.co/4uPcPJKbY5 https://t.co/eE0G43h3Za"
KoheletForum,1733486220,928,17,3,1,"שלשום פורסמו תוצאות מבחן TIMSS במתמטיקה ומדעים לכיתות ח' שהתבצע ב-2023 והתברר שהידרדרנו אל תחתית ה-OECD בקרב המדינות שהשתתפו במבחן.
בכל פעם שמתפרסמות תוצאות השוואתיות הנטייה של כל אדם או ארגון היא לראות בכך חיזוק לעמדותיהם זה מכבר. בגלל שפעלו נגד מה המליצו או לא יישמו את המלצותיהם חלה ההידרדרות. זו כמובן הטיית האישוש -  הנטייה לחפש או לפרש מידע באופן שמאשר את תפיסותיו המקדימות של האדם.

כך עלו בימים האחרונים השערות רבות להידרדרות – ""תכניות הלימוד מיושנות"", ""צמצום שעות לימוד"", ""מחסור במורים ושחיקה"", ""חוסר חפיפה בין תכני הלימוד ובין נושאי הבחינה"" ועוד רבים.

יכול להיות שאחת ההשערות נכונה, או שילוב של כמה מהן, אבל לא כדאי לשלוף, וכדאי שכל מי ששולף סיבה מהמותן שידע להסביר גם למה ב-2019 התוצאות היו סבירות בהחלט. גם לנו יש השערות, אבל נבדוק אותן לפני שנצא בהצהרות.

גם למשרד החינוך יש השערה. בפרסום התוצאות נכתב מטעמו כך: ""בישראל, שהפעילה 130 ימי סגר, נרשמה ירידה חדה במיוחד של 32 נקודות בשני המקצועות. לעומת זאת, מדינות שנקטו במדיניות מתונה יותר, כמו שבדיה (49 ימי סגר) ואנגליה (64 ימי סגר), אף הציגו שיפור בהישגיהם - עם עלייה של 15 ו-10 נקודות במתמטיקה בהתאמה"".
לכאורה נמצא הגורם להידרדרות.

בעיה אחת היא שהנתון שמשרד החינוך פרסם לגבי ימי הסגר לא רלוונטי. בשנים 2020 -2021 בהם תקפה הקורונה, אכן בוטלו 137 ימי לימודים, אבל בחטיבות הביניים. התלמידים שנבחנו במבחן הנוכחי היו בשנות הקורונה בכיתות ה-ו, כלומר ביסודי, ולהם בוטלו ""רק"" 80 ימים באותן שנתיים, שהם רק יומיים מעל הממוצע ב-OECD. באנגליה בוטלו ביסודי 78 ימי לימודים, רק יומיים פחות מישראל, והצליחו לשפר ציונים. באירלנד שכנתה בוטלו 96 ימים ועדיין שמרו על יציבות. יכול להיות שגם משרד החינוך חיפש מהר מידי הסבר קל מידי להיתלות בו.

יש צעד אחד שלא ננקט ואולי לא מסביר את ההידרדרות בין 2019 ל-2023 אך אין ספק שהוא יכול לגרום לשיפור ענק בלימודי המתמטיקה והמדעים בארץ. המדובר בהפעלה סוף סוף של החוזים האישיים במערכת ומשיכה של סטודנטים איכותיים לתארים מתקדמים אל המערכת, בתנאים טובים. הסכמי השכר עם ארגוני המורים כבר מאפשרים זאת אך משרד החינוך טרם הרים את הכפפה. מבחן TIMSS הבא יתקיים כנראה רק בקדנציה של שר החינוך הבא, אבל כדי לראות בו תוצאות טובות חייבים להכניס מורים טובים למערכת באופן מיידי."
KoheletForum,1733486808,41,2,0,0,@MeidanAri במאי 2023
KoheletForum,1733403213,1091,14,0,2,"פרק חדש בהסכת של @BarakHer ↓ עוסק בפשיעת הפרוטקשן ובדרכי ההתמודדות איתה.  
לנייר המדיניות של מורין אמיתי ודן גפן בנושא&gt;&gt;https://t.co/TlzJ7JcKG3 https://t.co/Zs6R25yCHP"
KoheletForum,1733588417,15393,296,12,18,"מסע של כמעט שש שנים הגיע לסיומו בימים האחרונים.

לפני שש שנים @YoniBlondi וד""ר מיכאל שראל מפורום קהלת לכלכלה התחילו לגלגל רעיון: מדוע שלא נפטור מהליכים ביורוקרטים את אלה המצויים מתחת לסף המס?

עבור עצמאים קטנים, אלה המרוויחים פחות מ120,000 שקל, העלות של הביורוקרטיה גבוהה בהרבה מהמיסים הנגבים. עצמאים קטנים, בעיקר אלה עבורם העסק הוא הכנסה צדדית הוציאו חלק ניכר מהכנסתם וזמנם בדיווחים, איסוף קבלות, ותשלומים לבעלי מקצוע. בשפה המקצועית עלויות אלה נקראות ""עלויות ציות"". מהצד השני, המדינה הוציאה סכומים ניכרים במעקב אחר דיווחים אלה. שתי העלויות (של העצמאים והמדינה) היו קטנות מהתועלת בגביית מס על הנטו לאחר ""הוצאות מוכרות"".

בנוסף, וזה חלק לא פחות חשוב, הביורוקרטיה הפחידה אנשים רבים מהפיכה לעצמאיים ומפתיחת עסק או עיסוק צדדי. לחילופין, הביורוקרטיה המרובה גררה אזרחים להעלים הכנסות ולנהל כלכלה שחורה.

הנזק למשק היה גדול, ולכן עלה הרעיון של פטור מחובת דיווח ותשלום מקביל של מס מופחת המתחשב ב""הוצאה נורמטיבית"", כלומר, במקום שמורה פרטי או שליח וולט יצברו קבלות, ינהלו ספרים וינהלו משחק חתול ועכבר מול רשות המיסים על ""הוצאות מוכרות"" המדינה תכיר ב30% מההכנסה כהוצאה נורמטיבית מוכרת ותמסה את השאר בהתאם למדרגות המס.

אם הכנסה של שליח עצמאי היא 100,000 בשנה, המדינה תכיר לו אוטומטית ב30,000 כהוצאה (ללא הצגה של חשבוניות), והשליח ישלם מס על ה70,000 בלבד.
לפני כשבוע וחצי פורסמו סופית התקנות, שיאפשרו מסלול זה עבור עוסקים זעירים שירשמו. 
(לפרטים https://t.co/iBNCXiCe6N)

למרות שהחוק עשוי להיראות כמשהו ""מובן מאליו"", וזכה לבסוף לתמיכה גורפת מכל סיעות הכנסת, הבאתו לכדי מימוש היתה תהליך ארוך ומייגע. על כך אנחנו חייבים להכיר תודה לסגן השר לשעבר @AbirKara2, לח""כ @ArielKallner , ולח""כ @VladimirBeliak  שפעלו לקידום החוק בכנסות השונות, וכן לשותפים שלנו לעניין ברשות המיסים.
-------------
קידום חקיקה וניסוח רפורמות כלכליות הם תהליך מתמשך הכולל עליות ומורדות. להמשך קידום המדיניות נשמח לקבל את תמיכתכם>>https://t.co/eLxWc6sdo1"
KoheletForum,1733345479,0,0,0,4,RT @EVKontorovich: I discussed on @i24NEWS_EN tonight the fears of arrest warrants against Israeli reservists traveling abroad - and how Is…
KoheletForum,1733344207,713,6,0,2,UNRWA's role in promoting anti-Israel incitement and supporting terrorism is well-documented. Labeling such an organization is not hate speech. So what is @UNRWA's involvement in the incitement and support of terrorist activity against Israel? Read: https://t.co/Ljtc4CKJuG https://t.co/MarJEQmGpY
KoheletForum,1733058095,1707,25,3,7,"Israel has friends in the world who recognize the hypocrisy and danger of the @IntlCrimCourt. Israel must now show that it won't be a passive victim and will take steps to protect itself.

A column by @russell_sl, Kohelet international law researcher, in @IsraelHayomEng.&gt; https://t.co/qmOjASwxMQ"
KoheletForum,1733058096,311,5,1,0,https://t.co/4twMQh1Li5
KoheletForum,1733757039,2234,30,6,5,"מעבר לסוגיה הביטחונית הנוגעת ליצירת אזורי חיץ בעזה, לבנון וסוריה, נשמעת לעתים הטענה שמדובר במהלך לא חוקי. בנייר מדיניות עו""ד @russell_sl חוקר משפט בינלאומי בפורום קהלת, התייחס לחוקיות אזור חיץ ברצועת עזה (העקרון תקף גם למקומות אחרים). לנייר המלא&gt;&gt; https://t.co/2GwtStTqn8"
KoheletForum,1733757040,322,3,0,0,&gt;&gt;https://t.co/QU3MBdy6PM
